distance_to_latrine_meters,distance_to_river_meters,distance_to_farmland_meters,buffer_encroachments_count,rainfall_intensity_mm,cumulative_48h_rainfall_mm,temperature_celsius,humidity_percent,source_type_code,target_unsafe,scenario,station_name,barangay
729.9,1016.1,3866.3,0,36.2,60.0,26.3,82.0,2,0,Moderate Monsoon,Ramon Jetmatic,San Isidro
729.9,1016.1,3866.3,0,90.1,137.2,26.1,94.4,2,0,Severe Storm Runoff,Ramon Jetmatic,San Isidro
729.9,1016.1,3866.3,0,70.8,112.1,25.3,96.5,2,0,Severe Storm Runoff,Ramon Jetmatic,San Isidro
895.8,1060.9,3734.6,0,1.7,2.3,30.0,69.0,0,1,Dry / Normal,Nano Spring (Open Main Source),San Isidro
895.8,1060.9,3734.6,0,3.4,8.2,29.8,67.8,0,1,Dry / Normal,Nano Spring (Open Main Source),San Isidro
895.8,1060.9,3734.6,0,44.6,63.7,27.4,81.7,0,1,Moderate Monsoon,Nano Spring (Open Main Source),San Isidro
895.8,1060.9,3734.6,0,29.6,40.2,26.8,91.6,0,1,Moderate Monsoon,Nano Spring (Open Main Source),San Isidro
895.8,1060.9,3734.6,0,86.9,128.8,23.1,94.7,0,1,Severe Storm Runoff,Nano Spring (Open Main Source),San Isidro
895.8,1060.9,3734.6,0,71.2,112.4,25.6,95.2,0,1,Severe Storm Runoff,Nano Spring (Open Main Source),San Isidro
924.8,844.7,4166.6,0,1.4,8.6,28.6,77.4,1,0,Dry / Normal,Ka Pyohok (Open Main Source),San Isidro
924.8,844.7,4166.6,0,1.6,8.7,31.0,75.7,1,0,Dry / Normal,Ka Pyohok (Open Main Source),San Isidro
924.8,844.7,4166.6,0,44.5,60.3,28.4,84.7,1,0,Moderate Monsoon,Ka Pyohok (Open Main Source),San Isidro
924.8,844.7,4166.6,0,26.6,43.4,26.9,81.8,1,0,Moderate Monsoon,Ka Pyohok (Open Main Source),San Isidro
924.8,844.7,4166.6,0,98.8,165.9,25.7,97.8,1,1,Severe Storm Runoff,Ka Pyohok (Open Main Source),San Isidro
924.8,844.7,4166.6,0,90.8,145.9,23.9,93.4,1,1,Severe Storm Runoff,Ka Pyohok (Open Main Source),San Isidro
601.5,1062.4,4128.5,0,0.3,3.0,29.4,77.6,1,0,Dry / Normal,Ka Eping,San Isidro
601.5,1062.4,4128.5,0,2.8,5.6,30.9,66.8,1,0,Dry / Normal,Ka Eping,San Isidro
601.5,1062.4,4128.5,0,28.3,50.8,26.7,84.8,1,0,Moderate Monsoon,Ka Eping,San Isidro
601.5,1062.4,4128.5,0,44.8,72.4,27.2,86.8,1,0,Moderate Monsoon,Ka Eping,San Isidro
601.5,1062.4,4128.5,0,103.4,153.5,24.4,92.3,1,1,Severe Storm Runoff,Ka Eping,San Isidro
601.5,1062.4,4128.5,0,93.3,160.5,23.8,98.7,1,1,Severe Storm Runoff,Ka Eping,San Isidro
25.4,1833.0,4759.2,1,4.5,10.3,30.7,76.3,1,1,Dry / Normal,Tagima First Steel Tank,San Isidro
25.4,1833.0,4759.2,1,0.7,7.0,28.6,75.3,1,1,Dry / Normal,Tagima First Steel Tank,San Isidro
25.4,1833.0,4759.2,1,23.3,50.8,28.3,81.8,1,1,Moderate Monsoon,Tagima First Steel Tank,San Isidro
25.4,1833.0,4759.2,1,28.9,58.5,26.7,90.4,1,1,Moderate Monsoon,Tagima First Steel Tank,San Isidro
25.4,1833.0,4759.2,1,101.2,160.0,24.0,93.4,1,1,Severe Storm Runoff,Tagima First Steel Tank,San Isidro
25.4,1833.0,4759.2,1,113.3,172.6,24.8,95.4,1,1,Severe Storm Runoff,Tagima First Steel Tank,San Isidro
866.3,799.3,3938.0,0,2.9,9.8,32.9,70.3,0,0,Dry / Normal,Ka Dinoy Spring,San Isidro
866.3,799.3,3938.0,0,4.1,10.2,30.9,77.4,0,0,Dry / Normal,Ka Dinoy Spring,San Isidro
866.3,799.3,3938.0,0,21.0,33.2,28.0,85.3,0,0,Moderate Monsoon,Ka Dinoy Spring,San Isidro
866.3,799.3,3938.0,0,40.4,68.3,25.2,90.6,0,1,Moderate Monsoon,Ka Dinoy Spring,San Isidro
866.3,799.3,3938.0,0,91.4,156.9,25.2,98.5,0,1,Severe Storm Runoff,Ka Dinoy Spring,San Isidro
866.3,799.3,3938.0,0,61.3,125.1,25.4,97.1,0,1,Severe Storm Runoff,Ka Dinoy Spring,San Isidro
27.3,1703.0,4642.2,4,3.5,4.6,29.5,69.7,1,0,Dry / Normal,Steel Tank from Elihan Source,San Isidro
27.3,1703.0,4642.2,4,4.0,6.2,29.1,77.4,1,0,Dry / Normal,Steel Tank from Elihan Source,San Isidro
27.3,1703.0,4642.2,4,15.3,45.3,27.4,89.9,1,1,Moderate Monsoon,Steel Tank from Elihan Source,San Isidro
27.3,1703.0,4642.2,4,23.8,34.1,27.6,90.0,1,1,Moderate Monsoon,Steel Tank from Elihan Source,San Isidro
27.3,1703.0,4642.2,4,111.8,158.9,25.6,97.4,1,1,Severe Storm Runoff,Steel Tank from Elihan Source,San Isidro
27.3,1703.0,4642.2,4,106.1,184.4,26.0,96.3,1,1,Severe Storm Runoff,Steel Tank from Elihan Source,San Isidro
4142.5,5000.0,5000.0,0,0.4,4.3,28.4,70.3,2,1,Dry / Normal,Rosal Jetmatic,Tagnipa
4142.5,5000.0,5000.0,0,2.0,2.5,29.7,66.4,2,1,Dry / Normal,Rosal Jetmatic,Tagnipa
4142.5,5000.0,5000.0,0,39.2,68.2,25.3,91.5,2,1,Moderate Monsoon,Rosal Jetmatic,Tagnipa
4142.5,5000.0,5000.0,0,30.7,46.7,25.3,86.0,2,1,Moderate Monsoon,Rosal Jetmatic,Tagnipa
4142.5,5000.0,5000.0,0,115.6,191.0,23.2,92.5,2,0,Severe Storm Runoff,Rosal Jetmatic,Tagnipa
4142.5,5000.0,5000.0,0,88.2,143.0,23.8,94.0,2,0,Severe Storm Runoff,Rosal Jetmatic,Tagnipa
4172.9,5000.0,5000.0,0,4.0,11.4,30.0,76.8,2,0,Dry / Normal,Sampaguita Jetmatic,Tagnipa
4172.9,5000.0,5000.0,0,1.6,5.4,29.1,73.3,2,0,Dry / Normal,Sampaguita Jetmatic,Tagnipa
4172.9,5000.0,5000.0,0,44.4,66.5,26.3,87.8,2,0,Moderate Monsoon,Sampaguita Jetmatic,Tagnipa
4172.9,5000.0,5000.0,0,18.7,46.5,26.8,85.4,2,0,Moderate Monsoon,Sampaguita Jetmatic,Tagnipa
4172.9,5000.0,5000.0,0,101.0,172.2,23.3,96.8,2,0,Severe Storm Runoff,Sampaguita Jetmatic,Tagnipa
4172.9,5000.0,5000.0,0,76.9,152.6,25.9,97.6,2,0,Severe Storm Runoff,Sampaguita Jetmatic,Tagnipa
4221.5,5000.0,5000.0,0,2.8,7.0,28.7,75.1,2,1,Dry / Normal,Sambag Jetmatic,Tagnipa
4221.5,5000.0,5000.0,0,1.4,5.4,29.4,66.7,2,1,Dry / Normal,Sambag Jetmatic,Tagnipa
4221.5,5000.0,5000.0,0,33.9,45.0,27.6,83.8,2,1,Moderate Monsoon,Sambag Jetmatic,Tagnipa
4221.5,5000.0,5000.0,0,15.0,35.2,25.2,83.3,2,1,Moderate Monsoon,Sambag Jetmatic,Tagnipa
4221.5,5000.0,5000.0,0,109.5,152.6,25.9,92.0,2,0,Severe Storm Runoff,Sambag Jetmatic,Tagnipa
4221.5,5000.0,5000.0,0,77.3,154.3,24.1,92.7,2,0,Severe Storm Runoff,Sambag Jetmatic,Tagnipa
4220.5,5000.0,5000.0,0,1.8,4.0,32.2,69.1,3,0,Dry / Normal,Residential Faucet Source:Nawasa,Tagnipa
4220.5,5000.0,5000.0,0,3.9,11.0,30.2,76.8,3,0,Dry / Normal,Residential Faucet Source:Nawasa,Tagnipa
4220.5,5000.0,5000.0,0,26.3,55.6,25.3,88.2,3,0,Moderate Monsoon,Residential Faucet Source:Nawasa,Tagnipa
4220.5,5000.0,5000.0,0,29.8,47.6,27.2,88.4,3,0,Moderate Monsoon,Residential Faucet Source:Nawasa,Tagnipa
4220.5,5000.0,5000.0,0,60.3,108.6,25.5,96.7,3,0,Severe Storm Runoff,Residential Faucet Source:Nawasa,Tagnipa
4220.5,5000.0,5000.0,0,127.6,205.7,26.3,96.9,3,0,Severe Storm Runoff,Residential Faucet Source:Nawasa,Tagnipa
4057.3,5000.0,5000.0,0,1.5,2.3,31.9,73.4,2,0,Dry / Normal,Bombil Jetmatic,Tagnipa
4057.3,5000.0,5000.0,0,0.2,3.1,32.8,71.5,2,0,Dry / Normal,Bombil Jetmatic,Tagnipa
4057.3,5000.0,5000.0,0,28.0,47.2,25.7,84.4,2,0,Moderate Monsoon,Bombil Jetmatic,Tagnipa
4057.3,5000.0,5000.0,0,26.1,37.1,27.7,85.0,2,0,Moderate Monsoon,Bombil Jetmatic,Tagnipa
4057.3,5000.0,5000.0,0,117.6,200.1,23.7,96.6,2,0,Severe Storm Runoff,Bombil Jetmatic,Tagnipa
4057.3,5000.0,5000.0,0,93.1,177.1,23.8,96.7,2,0,Severe Storm Runoff,Bombil Jetmatic,Tagnipa
3995.8,5000.0,5000.0,0,3.0,5.4,28.7,73.5,2,1,Dry / Normal,Lantana Jetmatic,Tagnipa
3995.8,5000.0,5000.0,0,3.7,6.2,31.2,70.1,2,1,Dry / Normal,Lantana Jetmatic,Tagnipa
3995.8,5000.0,5000.0,0,36.4,50.4,28.1,83.4,2,1,Moderate Monsoon,Lantana Jetmatic,Tagnipa
3995.8,5000.0,5000.0,0,26.0,37.2,25.4,86.2,2,1,Moderate Monsoon,Lantana Jetmatic,Tagnipa
3995.8,5000.0,5000.0,0,78.7,160.5,23.1,94.7,2,0,Severe Storm Runoff,Lantana Jetmatic,Tagnipa
3995.8,5000.0,5000.0,0,83.6,124.6,23.4,94.9,2,0,Severe Storm Runoff,Lantana Jetmatic,Tagnipa
3088.4,4699.5,5000.0,0,2.5,5.7,30.7,72.7,1,1,Dry / Normal,Nawasa Planta,Tagnipa
3088.4,4699.5,5000.0,0,0.0,3.7,32.8,71.7,1,1,Dry / Normal,Nawasa Planta,Tagnipa
3088.4,4699.5,5000.0,0,35.3,51.5,27.7,89.3,1,1,Moderate Monsoon,Nawasa Planta,Tagnipa
3088.4,4699.5,5000.0,0,30.6,60.1,25.4,80.2,1,1,Moderate Monsoon,Nawasa Planta,Tagnipa
3088.4,4699.5,5000.0,0,113.9,194.3,23.4,93.9,1,1,Severe Storm Runoff,Nawasa Planta,Tagnipa
3088.4,4699.5,5000.0,0,61.2,115.9,25.7,95.6,1,1,Severe Storm Runoff,Nawasa Planta,Tagnipa
4267.0,5000.0,5000.0,0,1.7,4.7,28.0,68.9,2,0,Dry / Normal,2. Sampaguita Jetmatic,Tagnipa
4267.0,5000.0,5000.0,0,3.2,11.0,32.2,65.3,2,0,Dry / Normal,2. Sampaguita Jetmatic,Tagnipa
4267.0,5000.0,5000.0,0,42.0,67.7,27.7,85.5,2,0,Moderate Monsoon,2. Sampaguita Jetmatic,Tagnipa
4267.0,5000.0,5000.0,0,26.9,43.0,25.2,82.7,2,0,Moderate Monsoon,2. Sampaguita Jetmatic,Tagnipa
4267.0,5000.0,5000.0,0,77.3,141.5,25.6,95.3,2,0,Severe Storm Runoff,2. Sampaguita Jetmatic,Tagnipa
4267.0,5000.0,5000.0,0,64.0,151.9,26.3,97.5,2,0,Severe Storm Runoff,2. Sampaguita Jetmatic,Tagnipa
3366.1,4965.2,5000.0,0,5.0,9.4,32.8,66.0,0,1,Dry / Normal,Concrete Reservoir from Cacao Spring,Tagnipa
3366.1,4965.2,5000.0,0,1.8,3.6,29.0,66.8,0,1,Dry / Normal,Concrete Reservoir from Cacao Spring,Tagnipa
3366.1,4965.2,5000.0,0,33.7,59.3,27.0,81.8,0,1,Moderate Monsoon,Concrete Reservoir from Cacao Spring,Tagnipa
3366.1,4965.2,5000.0,0,39.3,62.0,26.4,88.1,0,1,Moderate Monsoon,Concrete Reservoir from Cacao Spring,Tagnipa
3366.1,4965.2,5000.0,0,78.2,135.5,26.2,94.0,0,1,Severe Storm Runoff,Concrete Reservoir from Cacao Spring,Tagnipa
3366.1,4965.2,5000.0,0,92.9,177.4,25.5,92.4,0,1,Severe Storm Runoff,Concrete Reservoir from Cacao Spring,Tagnipa
3640.4,5000.0,5000.0,0,0.7,0.8,31.2,70.8,1,1,Dry / Normal,Tubod,Tagnipa
3640.4,5000.0,5000.0,0,0.7,8.4,30.6,68.1,1,1,Dry / Normal,Tubod,Tagnipa
3640.4,5000.0,5000.0,0,30.0,53.6,25.3,83.3,1,1,Moderate Monsoon,Tubod,Tagnipa
3640.4,5000.0,5000.0,0,39.2,58.4,26.9,85.2,1,1,Moderate Monsoon,Tubod,Tagnipa
3640.4,5000.0,5000.0,0,63.1,111.4,24.6,93.5,1,1,Severe Storm Runoff,Tubod,Tagnipa
3640.4,5000.0,5000.0,0,63.5,145.7,26.4,97.6,1,1,Severe Storm Runoff,Tubod,Tagnipa
4001.5,5000.0,5000.0,0,4.3,6.2,32.8,67.6,2,1,Dry / Normal,Jetmatic Pump 2 (Purok Sambag 1),Combado
4001.5,5000.0,5000.0,0,4.8,12.8,31.6,77.8,2,1,Dry / Normal,Jetmatic Pump 2 (Purok Sambag 1),Combado
4001.5,5000.0,5000.0,0,32.1,47.3,26.5,87.1,2,1,Moderate Monsoon,Jetmatic Pump 2 (Purok Sambag 1),Combado
4001.5,5000.0,5000.0,0,17.2,39.6,28.4,82.3,2,1,Moderate Monsoon,Jetmatic Pump 2 (Purok Sambag 1),Combado
4001.5,5000.0,5000.0,0,115.5,200.9,26.3,98.7,2,0,Severe Storm Runoff,Jetmatic Pump 2 (Purok Sambag 1),Combado
4001.5,5000.0,5000.0,0,96.5,185.4,25.7,93.1,2,0,Severe Storm Runoff,Jetmatic Pump 2 (Purok Sambag 1),Combado
4014.2,5000.0,5000.0,0,2.4,8.1,29.2,73.3,2,1,Dry / Normal,Jetmatic Pump (Purok Sambag 1),Combado
4014.2,5000.0,5000.0,0,3.3,4.6,30.8,75.0,2,1,Dry / Normal,Jetmatic Pump (Purok Sambag 1),Combado
4014.2,5000.0,5000.0,0,30.0,40.2,25.0,84.3,2,1,Moderate Monsoon,Jetmatic Pump (Purok Sambag 1),Combado
4014.2,5000.0,5000.0,0,42.8,57.4,27.2,82.7,2,1,Moderate Monsoon,Jetmatic Pump (Purok Sambag 1),Combado
4014.2,5000.0,5000.0,0,82.5,164.9,25.6,92.7,2,0,Severe Storm Runoff,Jetmatic Pump (Purok Sambag 1),Combado
4014.2,5000.0,5000.0,0,90.0,131.5,24.7,96.6,2,0,Severe Storm Runoff,Jetmatic Pump (Purok Sambag 1),Combado
